leftWES,leftESH,leftSHK,leftHKA,rightWES,rightESH,rightSHK,rightHKA,yoga
173.63751447149062,0.2017757830771887,39.89510512420362,10.485556404610646,179.10571227363883,16.057548470056343,106.37275451424011,78.01072023277139,2
172.92638153178552,0.419258655221596,39.55221860472072,10.055372212765931,179.32324868392124,16.247328187100468,107.28296872648583,77.67011024299336,2
171.2406860678599,0.4460455844577182,39.90588995903895,8.726114002723492,179.93540167627717,16.768075296414423,107.1718952318522,77.24190407837071,2
167.8744525948707,0.8868052400960356,39.09600760720629,6.277120012399485,179.72264139929197,17.68666636695164,109.92532820651442,78.31674127367333,2
166.33775442289712,0.7759685958460308,38.31531858608543,3.523586357962108,179.2047440830664,17.972920078252404,106.19425257168592,76.98606730365984,2
163.6972239517113,1.8731684847890813,36.66550035749687,0.2245649307126302,179.16155716139073,17.705659005468547,102.24573116234605,73.35273797800069,2
159.08155591717082,3.946081735486562,36.79946862631239,4.600517710551465,177.5487572567617,18.99708294678361,99.50412328714054,72.85796532636246,2
150.41258210844825,4.890406748787687,35.86018662059944,9.377107504383824,176.34408414791474,20.055136560047988,95.76709113663878,69.09448874433201,2
145.68810416900723,5.68453040230162,36.39041615513954,12.0138899532144,171.9578817188956,21.67827424250654,98.9599019780054,71.54399065203705,2
140.35768687795695,6.7083748455770245,33.36437981601107,16.957536388554157,167.7728062179614,22.494075251070186,93.0147886575117,64.85582403400547,2
138.01997015713744,7.05386845870131,33.90679819964832,20.636463550642382,164.20677255027098,24.287135422336835,86.61184226222792,63.43327945916639,2
138.57675904289692,7.218602788545319,33.71367402069559,24.94361180127417,159.00383107581038,27.10807386680334,87.93739398001878,64.41002665546078,2
135.37283104042345,8.55724011888326,33.75058782848932,19.259940618317938,155.67710382443371,29.421713692080296,77.767297455704,56.22576246309646,2
137.89102130561247,6.963380471492174,31.803052861621648,22.806138666125808,148.61239370905767,33.51532890912214,75.97174265770046,52.71086093600399,2
136.22599489645273,6.380374411500585,30.79891957961641,31.58236813603792,144.51056388456996,37.06764875010855,80.51947709079083,55.96797846596678,2
130.8178148282185,6.725576552023714,30.44480193950076,30.97379310920518,142.15350517203032,38.038252794486326,79.99708004145292,53.49204068794774,2
128.9374240059079,7.350115331006138,32.43158183670411,29.710068447892173,139.54715462252997,39.86780635480495,84.20665848541654,58.23549508040244,2
129.6078029004013,7.054740447473964,32.240460657839186,34.5158927086165,137.8383797990679,40.87609875066634,89.01388944733316,60.51355018008427,2
127.67837246135048,6.82983852331959,31.867452222686648,34.702317654384984,138.8026395974166,40.47447098758644,83.5534962937878,58.161240573972215,2
129.16331246793493,6.058885701893455,29.32914637061756,38.88571190188853,141.4546382819214,38.60675496602811,82.10051504541191,56.451162147453424,2
129.2663935111196,6.13691045305015,28.76928764530729,36.66492757231878,142.2543504224582,38.153148019564966,81.16794482720485,55.81735918507161,2
129.87639231062903,6.100813229944623,30.05203923739933,40.03684967577674,147.01607999069478,35.07958865429019,74.46813630589929,49.6888354687441,2
125.96128707624706,5.108178912658814,31.933343496367897,36.47579871504279,152.51322063196292,31.728966386315136,73.6640058788025,47.19864637396703,2
124.65971000329873,5.725839254363612,39.1958847315118,19.13936364444708,156.48526133916906,27.368142877676423,76.06805461656681,49.77742652007895,2
119.43360594140104,4.016895227619008,51.35918326350796,14.20056393704822,160.66084215525194,24.48895802689825,79.43842520690983,46.1356572099748,2
124.0729779576344,4.561823644230782,73.56369005086081,7.1607553019291865,166.5309852785506,20.069917953783875,77.60593717377664,41.03774712129329,2
121.67856787657402,5.602937112417855,86.75070559148759,14.0122812269438,169.60672195882722,17.11381601048272,58.998222448995634,24.457105708222105,2
120.8383059386201,6.263272363044215,86.30305822506305,10.55229660884521,171.50245939407912,13.37778027532017,84.10935491261546,34.36839135821491,2
125.18812965384978,5.682221165196986,90.48782178350736,8.780943757349121,175.9600550803482,9.822790765702017,86.85059897059602,33.15618189374631,2
126.71428908034557,5.334518882654649,94.8067039550899,12.095449670662225,176.35728785944593,7.797103171160717,96.8898207568796,44.11129610899171,2
