leftWES,leftESH,leftSHK,leftHKA,rightWES,rightESH,rightSHK,rightHKA,yoga
160.6532309508638,30.07317066098429,141.12247073747207,145.96740973976986,167.8974135846366,34.748000945024465,141.03315220468184,157.2768748631367,1
161.4309084230421,30.01174315096111,140.74870076948477,146.3371297370868,168.07243971408857,34.16386260413102,141.34400326133073,156.50005984509056,1
160.3484939318214,30.139150099088443,140.69441487455626,146.14382860411527,167.37291836453522,34.919078461208265,140.93310830001465,156.62937697069944,1
160.38322157385647,29.896906107242643,140.96340763236668,147.63131242907585,167.39203106919982,34.222539964695606,141.0368743875161,158.57006295606243,1
160.6977235184151,30.13352221788912,141.4045453603353,145.96966155746574,166.96342812135867,34.01491112399064,140.6583520421941,158.13405526800344,1
161.2981893644955,30.03603376168957,141.20537755096046,146.0245573607697,167.5095352796685,33.49635853674073,140.93713092233727,157.93279030110284,1
160.64023562861652,29.84866380438048,140.96552655982154,146.57971656720204,167.4819118615668,34.24452470657849,140.68189264028246,158.6951055317704,1
160.70218396630042,29.99433614829097,140.86499830734743,147.02468624989032,167.1918327638865,33.90053478745644,140.5811347633052,158.45551259887324,1
160.81141496644847,29.993509625627304,141.04802223763923,146.65118052746303,167.1091828679082,34.04018823491913,140.63416618699551,157.50640492789273,1
160.48076393865583,29.74458635346041,141.3759370171142,145.97195099466114,167.03541849644395,34.04470036582935,140.91604832334576,157.5015048989608,1
160.9869912723123,29.99823961151236,141.34575646379935,145.79120117052634,167.13438824042117,34.028197038656415,140.81047816042815,157.57178402428582,1
161.3812435076709,30.060296353338213,141.03958143537128,146.36723020587343,167.32998078942018,33.98019886751613,140.66004853477554,157.28912154609426,1
162.0098713668667,29.54411723816696,140.6040097435869,146.4901650216419,167.13589688954053,33.7534614265804,140.36868005858116,158.1715985708244,1
160.7331068358659,29.783384222994023,141.0973802828673,146.0980343180966,166.6269653769864,33.95927711293579,139.9980372862066,158.49059913250505,1
161.4010535901818,29.813927431292065,141.09585432181277,146.08224146102032,166.72891548183944,33.83726941508491,140.31569490583843,158.39305970226096,1
161.73886946044627,30.27569731560855,141.17538176934178,146.53121645971888,167.50567482024533,34.41070995070925,140.6138656269792,158.28678665884044,1
162.19345008410346,30.7688822401036,141.4594003044298,147.59246353790752,167.5106602610903,33.98307532614013,140.8782689952331,158.08528026631703,1
162.5845354444416,30.592454316333686,140.9717396480482,147.4709024002377,167.84454358100493,34.169007289634074,140.27034944759208,159.354159209519,1
161.92975567256204,30.70473906248164,141.08594265604296,147.5312818399795,167.72468759474214,34.5500438673156,140.7767408332099,159.7665061343281,1
162.476247420731,30.89061067978493,141.3435346712285,147.19838732155102,166.86728334269318,33.8949763816612,140.66670233141494,159.42642904817683,1
162.64484746838122,30.69062909770769,141.6875156067168,146.5749915445035,167.9741311981529,34.487601950951,141.12092831111016,159.04345399274288,1
161.37472328004043,30.843412061305163,142.3317859994167,147.14048162780898,166.51250640559397,33.791444423457975,140.9743864168173,159.49851782447246,1
163.28265092091428,30.90062387172521,142.07674009809773,147.17947538516668,166.77575280773488,33.752211942233906,140.73651527817884,159.2074945818121,1
163.41678540809087,30.8908338722858,141.5209828934392,148.2005376781095,166.64538883211418,33.44280312835717,140.77229580511133,160.04737475192053,1
162.65178387361874,30.630164530191408,140.90753529639383,148.41966337909932,166.47305435125995,33.57648793727374,140.2841736245407,159.8282145301626,1
162.53965379936744,30.541295776611687,141.19590400929016,148.36481583167102,166.8776435458786,33.71352054901902,140.28696662194702,159.4114095474207,1
162.1394870077581,30.594441216904983,140.93426171387262,148.27340848019332,166.88883025494624,33.42266287127967,140.20543015240156,159.42661575684937,1
162.2719965250148,30.56620531515357,141.1237586926986,148.12671792569338,166.3787120703834,33.00133192790686,140.233179324727,158.88282306450986,1
163.81709646031115,30.70612974309797,141.7549272528208,147.34466366981127,165.88575737487977,33.02323019576117,140.51416097772724,158.46517492342994,1
164.22008111319693,30.33795599504313,141.4437586499164,148.0707829040506,166.42597849870154,32.571443250757746,139.22148843381703,159.78393673755278,1
