leftWES,leftESH,leftSHK,leftHKA,rightWES,rightESH,rightSHK,rightHKA,yoga
170.17842071258312,16.36077938139002,179.0123147317191,179.56125917999103,178.896720700687,9.060201161751973,165.6386557610904,21.947419026312826,5
170.9867463684043,15.279978561776735,178.489265018023,179.9578297396818,177.69834875205296,8.27729403487961,165.531424050326,17.29322893624554,5
169.92555284936304,15.393039915605709,178.03892875424947,179.77370478036033,177.84659497008653,8.060319712530514,165.24004684702393,18.84605415664417,5
168.51121745957198,15.947862217355588,178.0958325532887,179.79416121742395,177.48352473301424,7.655562236876101,165.65446979399783,21.32702227014922,5
168.3438098666202,15.746480569336704,178.06029294329056,179.9587748509989,176.2730772289866,8.030907560417164,165.6001338231285,22.287949263765963,5
168.44068997548558,15.683641743624309,177.94519844358257,179.93329470128472,175.92018302209598,8.271810667133138,165.51679849480414,22.30208822076062,5
168.59380865647145,15.639320738052769,178.0188841873919,179.88974093624472,175.98005489346784,8.293182067950177,165.61223925462411,25.08503387077779,5
168.71068898815722,15.544379316490623,178.39006814010617,179.94871228942162,175.3416263450201,8.813065348569017,165.80118806992107,21.502197044764664,5
168.82693249965962,15.54146127200147,178.81323236040797,179.91864525274917,174.81335981290638,9.0064758620764,166.4464522069799,21.244450929455976,5
169.4972137907091,15.224880036162451,179.02740898640096,179.989477608882,174.79666616263276,8.923298959772442,167.09886787008827,22.24580723987549,5
170.50079115008825,15.015264343833527,179.438492516883,179.8205248604797,174.36497044800672,8.879315366967612,167.83406375909044,20.6754437542827,5
171.4401191763544,14.958348726605902,179.47121462771912,179.6631306423983,174.91167391470907,8.606891969910794,168.21284003249573,21.90315457204234,5
171.67416374730985,15.114785782999528,179.81825568203166,179.5279404169288,174.26888143850994,8.449523027440025,169.07091929080718,20.607239432741668,5
172.47084873448537,14.973487052859657,179.86961929442637,179.19347852319402,174.10127068390685,8.290492134055029,169.81260160386609,19.945312377825505,5
172.43348883021628,15.239973429442362,179.64245743888975,179.2717651059425,174.418414697664,7.990558607084601,169.82448198747105,18.66542262582731,5
173.07972811994244,15.13204043395296,179.37825358360084,179.4464142853405,175.23914464747037,7.773239924165666,170.39142201988955,19.268217637724423,5
173.94433552557686,14.998707044490091,178.61815826036357,179.26620616598396,176.7574290827582,7.621480403383971,171.09815125966577,22.93156988119371,5
173.37583743191476,15.298336212749083,178.55455804715774,179.42774513373328,176.3234780506858,7.602503046174998,171.11657672539852,21.22364991734917,5
172.75351540876665,15.609456723619925,178.68374813382536,179.79721496985755,176.28855001791752,7.801375872781687,171.45605233641427,20.34862108491908,5
174.39391016179596,15.263099160018598,177.98958780564325,179.5462251781819,178.1986807794748,8.876352871570946,172.3971682308538,158.92458868069494,5
174.41933327152688,15.452265407586076,177.60163055811665,179.39817945568024,177.34267345832896,10.391286044408403,171.7872398237142,166.5714769154643,5
175.48073114231906,15.035469243268698,177.3226361659216,179.84168022502553,177.9195605117492,10.775287923573496,171.90593228607273,161.5377922703819,5
175.5861728010138,15.054194014383537,176.96909772770942,179.77267065168977,178.45329116054214,11.084771769041131,171.07458225843732,160.32481699649307,5
175.3993041758209,15.618681673271642,175.60666730369235,179.01636722782126,179.15228077854306,11.177664239149294,171.67519454868355,165.09648161511322,5
175.6960731427872,15.18741512714026,175.22183095124922,178.38373966400536,179.3410665607075,11.229158153061082,171.30761841326154,166.34113032198306,5
175.52544761525286,15.166053158245612,174.99564150152943,178.47207353036185,179.62667367868536,11.09547853341289,171.69125043349266,168.4814216339945,5
175.2655729191602,15.264692046522365,174.45122673915373,178.29205024133995,179.7403100013177,10.898624646545713,172.50450332720942,171.2064780989414,5
174.85533878700744,15.044926053771214,174.3489242385759,177.4216074799933,179.34159973088327,10.336605256963278,173.30786515564463,174.6205161135247,5
175.1466154269368,14.52633874227809,174.30673896665803,178.0413772401864,179.52956961984643,10.211775680133448,173.32001087268364,176.68949104591383,5
175.13217907034442,14.672948042895664,174.38265026954355,178.39178197990313,178.77173599064685,9.862814206156816,172.98666412850628,176.0217031662912,5
