leftWES,leftESH,leftSHK,leftHKA,rightWES,rightESH,rightSHK,rightHKA,yoga
162.40414168964733,26.452226884319543,175.30832989741575,164.65570045992456,170.26510373489572,16.83637847893993,179.82090058235283,176.49049448037667,3
162.9047109165882,26.064917083809007,176.05228538482532,165.04879523095886,170.86689112724116,16.427121296173695,179.50663138600137,176.7127975840009,3
163.23570378897202,25.78209433458533,175.47701859487518,165.57031312885414,170.87703223121602,16.086943929734595,179.83734919950325,177.07935265906082,3
163.89313013310857,25.714440730132537,176.06214859571887,166.84547881616646,169.08744716675503,17.769518136315003,179.51492237450148,177.6653464402295,3
164.1368217682384,25.40501062245596,176.01164615263022,167.03187483910526,171.53929923754637,16.647241188987913,179.34509515897233,178.27018839130216,3
164.1715092909444,25.49068770036456,176.0028142870002,167.49049982203633,168.97624952965904,18.30808067841384,179.4699898247254,178.0741365011937,3
163.45574325336884,25.69009363014959,175.74651057596708,167.1361876009824,169.22922287388286,17.84166623777975,179.40581166896314,178.7168073866695,3
163.22551688823702,25.45651714700648,175.35188279635386,166.0327051377904,169.8101458711246,16.999691344734735,179.94720368907727,177.9211812269777,3
162.33392153800077,25.29549549447438,174.81176274447685,165.66457991585344,171.3875622484367,15.404239792134424,179.5045773279617,177.52771172607885,3
162.59058920527184,25.5657931866279,175.12060590649662,166.85736455251924,167.96721488656593,17.419526614384232,179.7283705853621,177.8752982409892,3
162.80653100117922,25.243792189508724,174.71464914254062,166.54512600502932,168.24595176188325,16.609224714123577,179.37422527288837,178.07422802189612,3
162.84727630913574,25.39427903783485,175.1597510958958,166.49857675285898,168.43363955299637,16.95225616587219,179.4469947054966,178.0070330639779,3
163.1313903942328,25.18919994981087,174.44865959485347,166.0819880171401,167.5970346650627,17.13710758403471,179.06059879427346,177.84518841249235,3
162.91629212909612,25.93747901858319,174.42704622854396,165.74301355219524,170.648442652899,16.06528429118456,179.66015120509778,177.99359178448222,3
162.16680099455874,25.792227426923944,174.25753567470088,164.9774156277265,168.12847380180614,16.40601330874625,178.68047972256028,177.11956318818753,3
162.6731453672927,25.83806961887882,174.67635914496307,166.52325685346878,168.5995839843529,18.16590099833188,179.41088530923096,177.72985726653857,3
162.99892237030394,25.82998170806451,174.8390251182595,166.3379505015133,168.9622912894,18.251178792566808,179.16164952223994,176.966479898086,3
162.79000683148587,25.914404216735534,174.5969901749329,165.50633675650224,169.05211105932403,18.116156623944764,178.95294161561884,176.40781402096349,3
162.94071885010175,25.359725693234736,174.4584671133844,165.49142688771158,168.35045932607304,18.29157150760127,178.07076701494745,175.88486717887432,3
163.6118497897731,25.416086734060684,174.4998359259759,165.31532416912344,169.35556296775206,18.36535349285539,178.91925012805422,176.72554220192552,3
163.75406345428155,25.63216175221476,174.58786354857014,165.81239533506593,169.21335502542297,17.845608264582708,178.62059125014972,176.55742680538833,3
163.178091368173,24.971560425974246,174.0027426476394,165.238952638838,168.4945816895286,17.248110525093526,178.3004231681223,176.6541541132687,3
163.7441557718377,24.72717477610257,174.24701205130222,165.72742149246977,168.73169527085653,16.992636390399046,178.11217937830435,176.4931329527191,3
164.29782068527734,24.89958712131255,174.98051035458235,166.41416513489858,168.93068165156285,17.372506571522827,178.73203592617688,177.35106143989654,3
164.5898294476781,24.81520600430889,175.30013534616026,166.77650830262954,170.42620998548426,17.636374775688495,178.8427323539087,176.7741801716184,3
164.03462158573976,24.728364346768046,175.74961935874032,166.67096717310156,169.42137866015554,16.623146132119867,178.32648516314958,176.47583198293435,3
164.41361653007246,24.543746397077427,175.08312726378247,166.54497144701875,171.18510336495825,15.282762132865123,178.54478251471534,176.4279240557752,3
164.996602597324,24.51893691630056,174.801418980778,166.2016903179945,169.33066803323456,16.70888515851073,178.41178258985897,176.14932037010578,3
164.38534234277043,24.27016541309854,174.20115409294033,165.5852187754148,169.96083015442886,16.204197879580402,177.92187519382713,176.46185909456833,3
163.96746186435266,24.919884599975944,174.90942819473344,165.3650479823831,170.0433479991412,16.70062696337407,178.91547110039727,176.4405484630744,3
