leftWES,leftESH,leftSHK,leftHKA,rightWES,rightESH,rightSHK,rightHKA,yoga
172.62014910187568,175.0501772814766,178.90629984242446,178.08645500503368,168.89121893435345,176.00071024976234,178.16519238272238,179.22173576672637,4
173.1890631182693,174.12186611387995,179.18691054390965,178.0739553521689,169.44547399717163,175.4610132281572,178.81482070094663,179.5748413460349,4
172.3882268033669,174.8908994702776,178.6203187714482,177.53022496377977,169.53939132485493,175.7005045772834,178.7276714096167,179.60438724644638,4
172.03590117090715,174.93518135257287,178.60059798087332,177.56436711874233,169.31104701072172,175.52282244014597,178.54627770116758,179.68999914866183,4
171.6059865630008,174.9172502090337,179.11788744568932,177.99820264360855,167.88450657892875,175.1240744770095,178.63696245538347,179.64778528049598,4
171.95341214953376,175.11268943202717,179.24311293939311,178.27344047486207,166.47585331826932,175.48161213235187,178.33572096884214,179.61512415526815,4
171.55977302146104,175.5059466941806,179.2199311180679,178.24519377503125,166.6605408646913,175.4445892086904,178.65748750780108,179.94646012144457,4
172.0728191163048,175.3784384919102,179.1395543980931,178.17869584987156,167.5553332915143,175.76595070090647,178.77491562005525,179.98004946454972,4
172.46147275599708,175.12714850551677,179.1232437390566,178.10328186245667,169.01748715665283,175.8973470230649,178.66668667453814,179.90527869962338,4
172.45392352511897,175.4114034033474,179.34273883117783,178.03973785974893,168.4909137029278,175.55795753133577,178.69320969005406,179.97592767787864,4
172.66380129252718,174.89909828616464,179.86231128037042,178.5362046607887,167.93845361047258,175.4303632825264,178.7059308924541,179.69279237367124,4
172.39854135958134,175.59680664567978,179.81892062325184,178.4721120436254,166.6218392792545,175.29565448758893,178.741092792942,179.85779190582917,4
172.53812497980917,175.5038079756266,179.9555552396353,178.50355036650205,166.6325353409432,175.29981287975602,178.80064172981938,179.78252037818973,4
172.8776260582696,175.26370993733588,179.9641204347068,178.46773471863935,167.02806507658275,175.2197455983967,178.91608992571963,179.91374648107896,4
172.9773300682576,175.32481042077245,179.9298802613604,178.16323987267313,168.02433430047046,175.77798601010275,178.84992618553963,179.97449506519956,4
172.98721546804234,175.23599697463212,179.54252352612326,178.51356431891688,168.34510943849065,175.906675634283,179.1171998980679,179.63929991646904,4
172.9984589332464,175.25006490043012,179.25418457648857,178.64912058278222,167.81353682102076,175.86941802873622,178.90941654824354,179.88797841314286,4
172.49558536601896,175.57135400888927,179.04452772339764,179.16121492128093,167.91716540198527,175.7376449820431,178.18076571268503,179.26085113757296,4
172.7614024078533,175.55851093317222,178.97183563721117,179.21716034180707,168.41495478053133,176.21974592345305,177.91198187750058,179.4069590624865,4
172.0065388895601,175.57482530411113,179.0793518383421,179.05141922640564,168.66508923468285,176.64670750061242,177.7006900285266,179.54725446795652,4
172.71666793446485,175.2620302615175,179.0910224753174,179.0462101851209,171.1994504736921,177.62286100623828,178.29456244194355,179.97912074528395,4
171.80329674707252,175.4574556299846,179.02861778144887,179.0257948018836,171.62626738769617,177.82753587010163,178.62039124987774,179.81045076013132,4
171.0841418372341,175.82396820585413,179.0324258306548,179.75412039063892,170.4719274847557,177.80549146669904,178.28990367100602,179.4978354418534,4
169.938659683651,176.64516678238184,179.90281724912356,179.04951390379907,170.20598951691082,178.04577301854712,178.39719754322388,179.52428971104518,4
170.6464137915522,177.04394322712054,179.2138021668535,178.76260677914732,171.22450154064074,178.6289723011084,177.7935176341841,178.9414913766635,4
170.13577867159063,176.30107260947423,179.23771568737249,178.32986147090318,171.8560150016493,178.89219833460666,177.91319280921547,178.8812031604263,4
170.07141271389594,177.16086661698486,179.63778620789424,179.03418816078317,170.99424048726303,178.59245096880204,177.45614448218058,178.5625182878487,4
169.67176969025104,176.75292148500876,179.7542008845473,179.71642262608114,170.4607619271198,178.27246102665072,177.95369688814327,178.5186025768531,4
169.8560548413849,177.20471340539723,179.66579376380167,178.97890002217198,169.76151852984674,178.26752282701446,178.04708651383194,178.36693389123937,4
170.0383471437672,176.82594937747473,179.70660655972432,178.42732323182094,169.69347566152487,177.64466664921946,177.85745811857743,178.4149595631147,4
